Postcode,Suburb,Weather_Conditions,Field_Staff,Outage_StartTime,Outage_EndTime,Outage_Hours,Day,DOW,Month
2454,Yamba,Storms,8,2024-02-08 20:28:00,2024-02-09 03:21:58.261864,6.899517184409255,8,Thursday,February
2495,Urunga,Fine_Conditions,5,2024-05-04 06:05:00,2024-05-04 09:22:19.866785,3.2888518847080386,4,Saturday,May
2490,Lawrence,Fine_Conditions,9,2024-08-01 14:34:00,2024-08-01 19:18:15.363904,4.737601084350469,1,Thursday,August
2492,Coffs Harbour,Storms,13,2024-08-28 14:00:00,2024-08-28 17:19:10.614811,3.3196152252413866,28,Wednesday,August
2474,Byron Bay,Rain,6,2023-10-29 08:50:00,2023-10-29 14:35:54.750057,5.765208349257583,29,Sunday,October
2444,Port Macquarie,High Temperature,13,2024-09-15 05:48:00,2024-09-15 10:26:43.524805,4.645423557053948,15,Sunday,September
2472,Casino,Rain,13,2024-04-29 09:15:00,2024-04-29 12:05:18.529990,2.8384805528023955,29,Monday,April
2494,Toormina,High Temperature,5,2024-06-10 13:39:00,2024-06-10 21:41:08.263217,8.0356286715018,10,Monday,June
2443,Lake Cathie,Fine_Conditions,9,2024-03-06 14:01:00,2024-03-06 18:11:43.411703,4.178725473037433,6,Wednesday,March
2475,Mullumbimby,Rain,4,2023-10-28 01:07:00,2023-10-28 06:26:09.835332,5.319398703426838,28,Saturday,October
2481,Alstonville,Storms,3,2024-05-11 05:13:00,2024-05-11 10:32:45.079834,5.329188842889452,11,Saturday,May
2477,Bangalow,High Temperature,10,2023-10-13 22:11:00,2023-10-14 05:15:16.542228,7.071261729886654,13,Friday,October
2493,Sawtell,Rain,6,2023-12-16 16:03:00,2023-12-16 20:03:17.885429,4.004968174833081,16,Saturday,December
2441,Wauchope,Fine_Conditions,14,2024-03-08 06:13:00,2024-03-08 10:09:58.384873,3.949551353624641,8,Friday,March
2494,Toormina,Rain,5,2023-11-30 10:31:00,2023-11-30 14:53:19.477083,4.372076967548838,30,Thursday,November
2475,Mullumbimby,High Temperature,4,2024-07-18 12:54:00,2024-07-18 17:30:30.476871,4.608465797597156,18,Thursday,July
2487,Tenterfield,Fine_Conditions,4,2023-10-27 13:32:00,2023-10-27 20:22:22.627436,6.83961873225288,27,Friday,October
2499,South West Rocks,Rain,12,2024-06-17 15:54:00,2024-06-17 22:23:41.783992,6.49493999775875,17,Monday,June
2500,Wollongong,Fine_Conditions,14,2024-05-02 01:19:00,2024-05-02 05:10:50.860379,3.864127883068274,2,Thursday,May
2441,Wauchope,Rain,14,2024-06-30 12:28:00,2024-06-30 17:07:16.892471,4.654692353048951,30,Sunday,June
2497,Nambucca Heads,High Temperature,10,2024-01-08 07:59:00,2024-01-08 13:43:30.150165,5.741708379209055,8,Monday,January
2456,Maclean,Fine_Conditions,8,2024-06-22 12:17:00,2024-06-22 14:12:04.612066,1.9179477960442208,22,Saturday,June
2443,Lake Cathie,Storms,9,2023-11-17 07:34:00,2023-11-17 11:04:26.264764,3.5072957678738956,17,Friday,November
2498,Macksville,High Temperature,13,2024-05-02 09:57:00,2024-05-02 14:42:50.479175,4.764021993118533,2,Thursday,May
2490,Lawrence,Rain,9,2024-08-18 18:46:00,2024-08-18 22:33:04.544469,3.784595685920639,18,Sunday,August
2442,North Haven,High Temperature,9,2023-12-19 02:03:00,2023-12-19 07:39:48.670675,5.613519631998828,19,Tuesday,December
2481,Alstonville,Fine_Conditions,3,2024-04-04 08:17:00,2024-04-04 14:51:47.376427,6.579826785269685,4,Thursday,April
2474,Byron Bay,High Temperature,6,2024-08-06 14:03:00,2024-08-06 19:47:33.478028,5.742632785646855,6,Tuesday,August
2443,Lake Cathie,High Temperature,9,2024-07-15 03:42:00,2024-07-15 09:30:06.823308,5.8018953634715995,15,Monday,July
2464,Bellingen,Fine_Conditions,5,2024-09-27 09:09:00,2024-09-27 13:04:56.647607,3.932402113158388,27,Friday,September
2486,Kyogle,Rain,15,2024-03-27 19:19:00,2024-03-27 22:02:56.862928,2.7324619244647907,27,Wednesday,March
2487,Tenterfield,Rain,4,2023-11-04 18:47:00,2023-11-05 03:36:34.269522,8.826185978454859,4,Saturday,November
2487,Tenterfield,Fine_Conditions,4,2024-08-16 01:03:00,2024-08-16 07:30:23.099524,6.456416534513447,16,Friday,August
2479,Coraki,Fine_Conditions,5,2024-05-13 07:01:00,2024-05-13 09:04:50.418564,2.0640051567600826,13,Monday,May
2464,Bellingen,Rain,5,2023-10-09 06:16:00,2023-10-09 15:09:49.051994,8.896958887111355,9,Monday,October
2441,Wauchope,Fine_Conditions,14,2023-11-07 16:51:00,2023-11-07 20:55:07.089455,4.068635959720889,7,Tuesday,November
2443,Lake Cathie,High Temperature,9,2024-04-27 18:22:00,2024-04-28 00:36:48.879636,6.246911010117433,27,Saturday,April
2499,South West Rocks,High Temperature,12,2023-12-01 00:35:00,2023-12-01 03:44:19.012936,3.155281371054264,1,Friday,December
2444,Port Macquarie,High Temperature,13,2024-04-03 15:28:00,2024-04-03 19:20:45.257835,3.8792382875358418,3,Wednesday,April
2496,Bellingen,Rain,3,2024-08-26 14:18:00,2024-08-26 19:08:07.592363,4.835442322969278,26,Monday,August
2486,Kyogle,Rain,15,2023-10-10 15:06:00,2023-10-10 20:00:27.740648,4.90770573555583,10,Tuesday,October
2499,South West Rocks,Fine_Conditions,12,2024-05-19 11:08:00,2024-05-19 15:32:52.082554,4.414467376151207,19,Sunday,May
2478,Wardell,Rain,7,2023-12-04 10:24:00,2023-12-04 18:22:53.558310,7.9815439749430155,4,Monday,December
2483,Lennox Head,Fine_Conditions,4,2023-10-03 10:28:00,2023-10-03 16:37:37.644468,6.160456796620741,3,Tuesday,October
2464,Bellingen,Fine_Conditions,5,2024-08-31 14:20:00,2024-08-31 17:49:08.559096,3.4857108600890325,31,Saturday,August
2486,Kyogle,Fine_Conditions,15,2024-09-13 03:54:00,2024-09-13 05:08:13.655011,1.2371263919273687,13,Friday,September
2499,South West Rocks,Rain,12,2023-11-03 10:49:00,2023-11-03 16:07:29.015500,5.308059861004578,3,Friday,November
2495,Urunga,Rain,5,2024-03-30 19:00:00,2024-03-31 01:58:39.769919,6.977713866295326,30,Saturday,March
2499,South West Rocks,Storms,12,2023-12-19 01:18:00,2023-12-19 06:13:35.786226,4.926607285111014,19,Tuesday,December
2443,Lake Cathie,High Temperature,9,2023-12-26 07:03:00,2023-12-26 12:42:38.395868,5.660665518775696,26,Tuesday,December
2481,Alstonville,High Temperature,3,2024-04-06 06:08:00,2024-04-06 14:58:08.514422,8.835698450595201,6,Saturday,April
2493,Sawtell,Storms,6,2024-02-26 21:16:00,2024-02-27 04:24:29.607589,7.141557663697995,26,Monday,February
2492,Coffs Harbour,Rain,13,2024-07-20 08:37:00,2024-07-20 14:14:37.219136,5.6270053155958575,20,Saturday,July
2478,Wardell,Rain,7,2024-07-11 21:57:00,2024-07-12 04:10:00.337153,6.21676032023861,11,Thursday,July
2443,Lake Cathie,Fine_Conditions,9,2024-04-12 19:44:00,2024-04-12 21:57:54.183332,2.2317175921024908,12,Friday,April
2440,Bonny Hills,Fine_Conditions,7,2023-10-20 10:39:00,2023-10-20 13:46:38.198753,3.127277431355747,20,Friday,October
2500,Wollongong,Storms,14,2023-10-13 03:57:00,2023-10-13 08:54:15.932510,4.954425697300518,13,Friday,October
2441,Wauchope,Fine_Conditions,14,2024-04-16 16:10:00,2024-04-16 19:48:57.488913,3.649302475958563,16,Tuesday,April
2452,Woolgoolga,Storms,13,2024-05-28 13:54:00,2024-05-28 18:26:24.244495,4.540067915191681,28,Tuesday,May
2491,Casino,Fine_Conditions,11,2024-03-14 22:38:00,2024-03-15 02:54:50.056515,4.280571254115237,14,Thursday,March
2493,Sawtell,Fine_Conditions,6,2024-06-26 12:36:00,2024-06-26 15:09:35.077888,2.5597438577653713,26,Wednesday,June
2485,Nimbin,Fine_Conditions,3,2024-04-10 13:51:00,2024-04-10 18:51:17.814347,5.004948429675002,10,Wednesday,April
2463,Yamba,High Temperature,13,2024-04-11 18:07:00,2024-04-11 21:05:33.551601,2.975986555814196,11,Thursday,April
2497,Nambucca Heads,Fine_Conditions,10,2024-05-27 20:02:00,2024-05-27 22:50:01.673958,2.800464988362022,27,Monday,May
2496,Bellingen,Fine_Conditions,3,2023-11-06 07:21:00,2023-11-06 10:16:38.118341,2.9272550946985074,6,Monday,November
2492,Coffs Harbour,Rain,13,2024-07-04 20:38:00,2024-07-05 01:30:18.824482,4.871895689544004,4,Thursday,July
2479,Coraki,Fine_Conditions,5,2024-02-22 16:08:00,2024-02-22 20:20:34.928825,4.209702451432145,22,Thursday,February
2463,Yamba,Fine_Conditions,13,2024-09-07 12:38:00,2024-09-07 14:38:26.407803,2.007335500883114,7,Saturday,September
2440,Bonny Hills,Fine_Conditions,7,2024-06-08 19:58:00,2024-06-09 01:25:57.514196,5.465976165466987,8,Saturday,June
2442,North Haven,Storms,9,2023-11-26 20:16:00,2023-11-27 00:43:01.604565,4.450445712634826,26,Sunday,November
2440,Bonny Hills,Rain,7,2024-03-05 13:24:00,2024-03-05 20:00:23.692507,6.606581251873408,5,Tuesday,March
2476,Ocean Shores,Rain,4,2023-11-04 01:14:00,2023-11-04 07:53:23.913110,6.656642530690612,4,Saturday,November
2464,Bellingen,Rain,5,2024-01-17 09:00:00,2024-01-17 17:54:18.671694,8.9051865817809,17,Wednesday,January
2496,Bellingen,Fine_Conditions,3,2024-09-17 14:27:00,2024-09-17 20:09:36.699645,5.71019434588541,17,Tuesday,September
2494,Toormina,Storms,5,2024-01-06 23:44:00,2024-01-07 06:59:40.501016,7.261250282196813,6,Saturday,January
2498,Macksville,High Temperature,13,2024-02-12 17:54:00,2024-02-12 22:10:46.861408,4.279683724326458,12,Monday,February
2454,Yamba,Rain,8,2024-05-25 20:28:00,2024-05-26 01:38:44.494593,5.179026275877529,25,Saturday,May
2450,Coffs Harbour,Storms,10,2024-01-03 23:57:00,2024-01-04 03:47:48.765057,3.846879182362399,3,Wednesday,January
2479,Coraki,Rain,5,2024-04-20 05:45:00,2024-04-20 14:15:11.301510,8.503139308339415,20,Saturday,April
2487,Tenterfield,Fine_Conditions,4,2024-06-30 03:31:00,2024-06-30 06:29:53.688633,2.9815801758165867,30,Sunday,June
2472,Casino,Rain,13,2024-09-19 12:16:00,2024-09-19 15:31:48.205496,3.263390415451275,19,Thursday,September
2444,Port Macquarie,Fine_Conditions,13,2023-12-10 21:17:00,2023-12-10 22:35:36.115417,1.310032060236149,10,Sunday,December
2464,Bellingen,Storms,5,2024-05-09 13:15:00,2024-05-09 22:14:48.113340,8.996698150079835,9,Thursday,May
2441,Wauchope,High Temperature,14,2024-01-29 08:02:00,2024-01-29 13:33:43.758364,5.5288217677254865,29,Monday,January
2482,Ballina,Fine_Conditions,9,2024-06-24 11:18:00,2024-06-24 15:47:38.486811,4.494024114178722,24,Monday,June
2500,Wollongong,Fine_Conditions,14,2024-08-25 15:01:00,2024-08-25 16:07:21.213625,1.105892673730349,25,Sunday,August
2443,Lake Cathie,High Temperature,9,2024-09-22 10:37:00,2024-09-22 16:14:30.120181,5.625033383607718,22,Sunday,September
2440,Bonny Hills,Storms,7,2024-03-06 21:04:00,2024-03-07 01:42:45.193772,4.6458871588106545,6,Wednesday,March
2464,Bellingen,Fine_Conditions,5,2023-12-03 01:07:00,2023-12-03 06:08:01.197295,5.016999248479369,3,Sunday,December
2478,Wardell,High Temperature,7,2024-04-21 15:27:00,2024-04-21 19:19:10.881730,3.869689369331797,21,Sunday,April
2469,South Grafton,Storms,6,2024-09-23 06:58:00,2024-09-23 14:58:12.511483,8.003475411991316,23,Monday,September
2472,Casino,High Temperature,13,2024-08-15 13:45:00,2024-08-15 19:54:50.325925,6.163979423632875,15,Thursday,August
2472,Casino,Rain,13,2024-04-26 13:01:00,2024-04-26 17:26:45.455781,4.429293272446915,26,Friday,April
2500,Wollongong,High Temperature,14,2023-11-04 07:40:00,2023-11-04 12:16:03.857658,4.601071571650876,4,Saturday,November
2479,Coraki,High Temperature,5,2023-10-31 12:25:00,2023-10-31 17:32:38.466738,5.127351871776785,31,Tuesday,October
2496,Bellingen,Storms,3,2024-05-15 22:36:00,2024-05-16 06:59:38.022045,8.393895012525201,15,Wednesday,May
2470,Lismore,Fine_Conditions,14,2024-02-04 21:22:00,2024-02-04 23:24:32.028722,2.0422302006079467,4,Sunday,February
2457,Iluka,Storms,10,2024-01-13 10:41:00,2024-01-13 14:42:23.535770,4.023204380508369,13,Saturday,January
2472,Casino,Storms,13,2024-09-17 10:24:00,2024-09-17 13:34:35.312656,3.1764757376803123,17,Tuesday,September
2482,Ballina,Storms,9,2024-08-07 19:23:00,2024-08-08 03:03:42.301401,7.678417055858916,7,Wednesday,August
2484,Byron Bay,Fine_Conditions,7,2024-08-21 07:43:00,2024-08-21 12:32:34.429788,4.826230496709862,21,Wednesday,August
2442,North Haven,Fine_Conditions,9,2023-10-07 05:50:00,2023-10-07 09:38:35.419635,3.809838787585279,7,Saturday,October
2469,South Grafton,High Temperature,6,2024-06-12 12:26:00,2024-06-12 19:24:25.107995,6.973641109597955,12,Wednesday,June
2491,Casino,Storms,11,2023-11-01 05:54:00,2023-11-01 11:04:28.461147,5.174572540895489,1,Wednesday,November
2444,Port Macquarie,High Temperature,13,2024-09-04 06:56:00,2024-09-04 11:24:15.607035,4.47100195424306,4,Wednesday,September
2494,Toormina,Fine_Conditions,5,2024-05-15 05:47:00,2024-05-15 12:14:04.689241,6.451302566819606,15,Wednesday,May
2490,Lawrence,Storms,9,2024-07-07 02:10:00,2024-07-07 06:04:14.995413,3.9041653926304574,7,Sunday,July
2441,Wauchope,Fine_Conditions,14,2023-12-09 18:03:00,2023-12-09 20:51:40.130315,2.811147309649177,9,Saturday,December
2472,Casino,Fine_Conditions,13,2023-11-21 10:17:00,2023-11-21 13:01:29.418049,2.741505013529761,21,Tuesday,November
2496,Bellingen,Rain,3,2024-07-02 07:46:00,2024-07-02 16:49:10.180971,9.052828047478034,2,Tuesday,July
2466,Macksville,Storms,11,2023-11-04 05:46:00,2023-11-04 09:00:14.104902,3.23725136158476,4,Saturday,November
2474,Byron Bay,High Temperature,6,2023-10-03 09:11:00,2023-10-03 16:39:20.725892,7.472423858997707,3,Tuesday,October
2454,Yamba,High Temperature,8,2023-10-10 04:52:00,2023-10-10 08:45:33.640423,3.892677895241813,10,Tuesday,October
2476,Ocean Shores,Storms,4,2024-05-15 06:57:00,2024-05-15 14:26:00.148699,7.483374638697285,15,Wednesday,May
2495,Urunga,Storms,5,2024-05-09 02:43:00,2024-05-09 07:13:26.809981,4.507447216976066,9,Thursday,May
2465,Nambucca Heads,Rain,7,2024-05-16 17:25:00,2024-05-16 21:20:16.514212,3.921253947770377,16,Thursday,May
2450,Coffs Harbour,Rain,10,2024-03-13 14:35:00,2024-03-13 21:00:44.901259,6.429139238666129,13,Wednesday,March
2489,Grafton,Rain,4,2024-03-11 09:11:00,2024-03-11 18:16:13.965827,9.087212729701573,11,Monday,March
2442,North Haven,Rain,9,2024-07-06 17:28:00,2024-07-07 00:56:38.529214,7.477369226232894,6,Saturday,July
2454,Yamba,Storms,8,2024-07-17 10:06:00,2024-07-17 16:47:10.858531,6.686349591971945,17,Wednesday,July
2488,Stanthorpe,High Temperature,15,2024-02-23 12:35:00,2024-02-23 16:32:27.528223,3.9576467287069215,23,Friday,February
2463,Yamba,Rain,13,2023-10-15 09:53:00,2023-10-15 15:44:06.696148,5.851860041205364,15,Sunday,October
2463,Yamba,Fine_Conditions,13,2024-02-07 07:59:00,2024-02-07 11:17:54.912984,3.315253606713735,7,Wednesday,February
2492,Coffs Harbour,Fine_Conditions,13,2024-01-30 06:39:00,2024-01-30 10:44:01.962902,4.083878583803751,30,Tuesday,January
2481,Alstonville,Fine_Conditions,3,2023-12-18 22:45:00,2023-12-19 05:26:54.910814,6.698586337235878,18,Monday,December
2476,Ocean Shores,Fine_Conditions,4,2024-07-04 01:51:00,2024-07-04 06:53:06.971376,5.035269826769312,4,Thursday,July
2498,Macksville,High Temperature,13,2024-01-27 10:48:00,2024-01-27 14:09:57.732438,3.3660367882779285,27,Saturday,January
2460,Grafton,High Temperature,11,2024-09-13 06:08:00,2024-09-13 11:47:18.145280,5.6550403556244495,13,Friday,September
2482,Ballina,Fine_Conditions,9,2024-07-02 14:19:00,2024-07-02 18:02:50.591946,3.730719984980029,2,Tuesday,July
2442,North Haven,Storms,9,2024-05-26 04:08:00,2024-05-26 11:02:55.800007,6.915500001951682,26,Sunday,May
2457,Iluka,High Temperature,10,2024-04-13 16:34:00,2024-04-13 21:53:00.667936,5.316852204546471,13,Saturday,April
2493,Sawtell,Rain,6,2023-12-22 19:32:00,2023-12-23 00:57:13.859086,5.420516412902042,22,Friday,December
2465,Nambucca Heads,Fine_Conditions,7,2023-12-21 01:10:00,2023-12-21 05:08:11.205047,3.969779179692574,21,Thursday,December
2470,Lismore,Storms,14,2024-02-13 14:19:00,2024-02-13 19:22:51.163712,5.064212142246936,13,Tuesday,February
2476,Ocean Shores,High Temperature,4,2024-03-13 08:22:00,2024-03-13 13:23:29.981578,5.024994882859785,13,Wednesday,March
2474,Byron Bay,High Temperature,6,2023-12-28 12:41:00,2023-12-28 20:37:57.354144,7.949265040109032,28,Thursday,December
2489,Grafton,Rain,4,2024-08-16 12:57:00,2024-08-16 21:37:50.563598,8.680712110604446,16,Friday,August
2486,Kyogle,Rain,15,2024-02-23 19:32:00,2024-02-23 22:43:54.576482,3.198493467320626,23,Friday,February
2493,Sawtell,Fine_Conditions,6,2024-01-05 03:21:00,2024-01-05 07:54:44.202707,4.562278529760791,5,Friday,January
2483,Lennox Head,Rain,4,2023-11-21 05:40:00,2023-11-21 14:45:57.647193,9.09934644236588,21,Tuesday,November
2470,Lismore,Fine_Conditions,14,2023-11-02 01:27:00,2023-11-02 05:09:27.107910,3.707529975137086,2,Thursday,November
2480,Evans Head,Storms,10,2024-01-16 14:19:00,2024-01-16 21:32:19.802697,7.222167415726917,16,Tuesday,January
2475,Mullumbimby,Fine_Conditions,4,2024-08-12 15:45:00,2024-08-12 18:18:25.098298,2.5569717493436173,12,Monday,August
2464,Bellingen,Rain,5,2024-03-24 07:58:00,2024-03-24 14:43:51.976808,6.764438002208866,24,Sunday,March
2456,Maclean,Fine_Conditions,8,2023-10-28 09:32:00,2023-10-28 13:22:13.210915,3.8370030320756277,28,Saturday,October
2456,Maclean,Fine_Conditions,8,2024-08-06 00:28:00,2024-08-06 04:14:13.880138,3.770522260435,6,Tuesday,August
2444,Port Macquarie,Storms,13,2024-09-12 14:19:00,2024-09-12 18:29:43.727523,4.178813200953638,12,Thursday,September
2457,Iluka,High Temperature,10,2024-09-28 13:11:00,2024-09-28 16:46:36.628779,3.59350799417711,28,Saturday,September
2465,Nambucca Heads,Rain,7,2023-12-15 22:30:00,2023-12-16 03:24:51.797232,4.914388120062532,15,Friday,December
2499,South West Rocks,High Temperature,12,2023-12-11 10:49:00,2023-12-11 15:27:50.399349,4.647333152583499,11,Monday,December
2485,Nimbin,High Temperature,3,2024-03-14 06:11:00,2024-03-14 15:36:39.204181,9.427556716892767,14,Thursday,March
2480,Evans Head,Rain,10,2024-05-15 23:07:00,2024-05-16 05:43:59.984894,6.616662470458561,15,Wednesday,May
2494,Toormina,Storms,5,2024-02-04 05:50:00,2024-02-04 13:37:28.246386,7.791179551551034,4,Sunday,February
2476,Ocean Shores,Storms,4,2024-03-03 11:30:00,2024-03-03 19:16:28.959142,7.774710872903461,3,Sunday,March
2493,Sawtell,Storms,6,2024-09-10 11:02:00,2024-09-10 15:26:25.623495,4.407117637463052,10,Tuesday,September
2444,Port Macquarie,Storms,13,2023-10-07 18:53:00,2023-10-07 22:28:42.758698,3.5952107495010366,7,Saturday,October
2476,Ocean Shores,Storms,4,2024-08-12 23:52:00,2024-08-13 08:42:02.203301,8.833945361359637,12,Monday,August
2486,Kyogle,Fine_Conditions,15,2024-06-30 23:48:00,2024-07-01 01:18:22.953136,1.506375871226552,30,Sunday,June
2488,Stanthorpe,Storms,15,2024-08-09 06:00:00,2024-08-09 10:13:52.052416,4.231125671128398,9,Friday,August
2499,South West Rocks,Rain,12,2024-07-25 03:37:00,2024-07-25 08:28:26.222687,4.8572840795888865,25,Thursday,July
2463,Yamba,High Temperature,13,2023-12-08 23:00:00,2023-12-09 02:52:56.681357,3.882411487992535,8,Friday,December
2480,Evans Head,Storms,10,2024-09-18 12:41:00,2024-09-18 19:58:18.272342,7.2884089837800605,18,Wednesday,September
2443,Lake Cathie,Storms,9,2024-09-27 19:19:00,2024-09-28 00:04:01.721605,4.750478223618273,27,Friday,September
2496,Bellingen,Storms,3,2024-09-29 03:38:00,2024-09-29 10:03:10.460863,6.419572461850941,29,Sunday,September
2486,Kyogle,Fine_Conditions,15,2024-02-06 15:16:00,2024-02-06 17:14:44.446660,1.9790129612178757,6,Tuesday,February
2498,Macksville,Fine_Conditions,13,2024-09-16 14:07:00,2024-09-16 18:05:06.888849,3.968580235718921,16,Monday,September
2479,Coraki,Rain,5,2024-08-05 11:26:00,2024-08-05 18:01:50.040110,6.5972333639244605,5,Monday,August
2470,Lismore,Storms,14,2024-03-11 09:29:00,2024-03-11 14:08:43.608653,4.6621135146512565,11,Monday,March
2483,Lennox Head,High Temperature,4,2024-03-19 22:45:00,2024-03-20 05:50:33.250525,7.0925695902505215,19,Tuesday,March
2450,Coffs Harbour,Storms,10,2023-10-16 23:48:00,2023-10-17 05:13:46.718421,5.429644005788827,16,Monday,October
2476,Ocean Shores,Fine_Conditions,4,2023-12-29 02:36:00,2023-12-29 08:30:01.671488,5.900464302345562,29,Friday,December
2497,Nambucca Heads,High Temperature,10,2024-08-11 11:37:00,2024-08-11 17:51:24.358538,6.240099593817437,11,Sunday,August
2499,South West Rocks,Fine_Conditions,12,2023-12-05 18:37:00,2023-12-05 20:40:15.871660,2.0544087943565,5,Tuesday,December
2476,Ocean Shores,High Temperature,4,2024-08-29 01:31:00,2024-08-29 10:19:41.102739,8.811417427370683,29,Thursday,August
2494,Toormina,Rain,5,2024-07-19 21:02:00,2024-07-20 02:22:51.998370,5.347777324932464,19,Friday,July
2481,Alstonville,Storms,3,2024-05-31 15:19:00,2024-05-31 21:13:12.016361,5.903337878098371,31,Friday,May
2488,Stanthorpe,Fine_Conditions,15,2024-04-05 11:14:00,2024-04-05 13:31:05.401024,2.2848336178305817,5,Friday,April
2474,Byron Bay,Fine_Conditions,6,2024-05-26 20:53:00,2024-05-27 00:30:53.873951,3.6316316530159187,26,Sunday,May
2478,Wardell,Rain,7,2024-08-31 14:37:00,2024-08-31 20:39:32.160176,6.042266715621684,31,Saturday,August
2444,Port Macquarie,High Temperature,13,2023-10-18 10:04:00,2023-10-18 13:12:33.966468,3.142768463260029,18,Wednesday,October
2465,Nambucca Heads,High Temperature,7,2023-12-14 06:43:00,2023-12-14 14:23:28.544714,7.674595753888803,14,Thursday,December
